start,duration
13803907576,3184
13807907573,3071
13811907578,4228
13815907568,2919
13819907559,3095
13823907575,3514
13827907588,2902
13831907560,4132
13835907579,4770
13839907582,3189
13843907587,3267
13847907563,4000
13851907579,3793
13855907571,5209
13859907578,5149
13863907576,4533
13867907593,3783
13871907585,4690
13875907572,15049
13879907590,4468
13883907593,4895
13887907569,3900
13891907593,4172
13895907591,3996
13899907593,3980
13903907590,5058
13907907589,5072
13911907585,4704
13915907582,4727
13919907588,4360
13923907573,3420
13927907593,4611
13931907580,3245
13935907573,2930
13939907577,2902
13943907591,3090
13947907565,3514
13951907576,2974
13955907562,3411
13959907584,4969
13963907585,4404
13967907582,4971
13971907586,5020
13975907602,4267
13979907571,4772
13983907564,5293
13987907576,4198
13991907586,3663
13995907568,3347
13999907585,3647
14003907569,6660
14007907581,4723
14011907582,3299
14015907583,3650
14019907577,4249
14023907586,3830
14027907595,2982
14031907589,3002
14035907569,5119
14039907581,5730
14043907579,5461
14047907577,5010
14051907563,4945
14055907567,4134
14059907560,3786
14063907578,4048
14067907555,3590
14071907576,4874
14075907578,6539
14079907582,4946
14083907577,6854
14087907584,5586
14091907577,4574
14095907596,18371
14099907609,6813
14103907592,3854
14107907577,3860
14111907589,5251
14115907589,4253
14119907586,3308
14123907589,4615
14127907582,3040
14131907581,3091
14135907574,3090
14139907583,2945
14143907578,3749
14147907591,3092
14151907577,3326
14152440696,21732
14155907569,3444
14159907565,5562
14163907564,3142
14167907584,2910
14171907567,3135
14175907567,2823
14179907578,3003
14183907586,3682
14187907570,3464
14191907582,3095
14195907560,3287
14199907567,3064
14203907588,2969
14207907569,4495
14211907590,3336
14215907568,2975
14219907587,3736
14223907574,4319
14227907576,4853
14231907574,3065
14235907571,3026
14239907570,2958
14243907584,3025
14247907591,2976
14251907580,2849
14255907568,3796
14259907575,5978
14263907582,4978
14267907580,3567
14271907575,4652
14275907595,5605
14279907590,6194
14283907575,4309
14287907581,4185
14291907588,4084
14295907604,5367
14299907587,12141
14303907584,3899
14307907613,4220
14311907574,4205
14315907582,4432
14319907596,3972
14323907590,3887
14327907591,3059
14331907586,5691
14335907560,13897
14339907588,4601
14343907595,3269
14347907568,3167
14351907558,3120
14355907570,3119
14359907574,3564
14363907575,3145
14367907576,3382
14371907564,3668
14375907589,3065
14379907581,3188
14383907569,3324
14387907562,3002
14391907571,3988
14395907575,3402
14399907562,4170
14403907574,3261
14407907572,3187
14411907573,4760
14415907585,4343
14419907571,4036
14423907587,5198
14427907577,3877
14431907575,3982
14435907570,4683
14439907570,4409
14443907572,4362
14447907577,3560
14451907590,3372
14455907572,3169
14459907595,4165
14463907581,3251
14467907566,3111
14471907583,4100
14475907596,5345
14479907580,5246
14483907590,13102
14487907601,4509
14491907584,4124
14495907571,4308
14499907602,4288
14503907600,4395
14507907601,4015
14511907595,3407
14515907566,4240
14519907573,8750
14523907590,4604
14527907577,3124
14531907564,3231
14535907572,3287
14539907585,4320
14543907585,18971
14547907576,3343
14551907580,3114
14555907598,3642
14559907570,12768
14563907590,5725
14567907605,4524
14571907591,4357
14575907585,14315
14579907606,5857
14583907590,4651
14587907582,7044
14591907586,3597
14595907569,3272
14599907578,3567
14603907572,12687
14607907583,3321
14611907567,3527
14615907571,5666
14619907562,3476
14623907578,4110
14627907582,3562
14631907577,3709
14635907575,3299
14639907572,4676
14643907573,5050
14647907574,5668
14651907587,4010
14655907590,3708
14659907573,4490
14663907589,4541
14667907569,3886
14671907588,7078
14675907581,5601
14679907600,4429
14683907582,4957
14687907600,3588
14691907601,4087
14695907595,4200
14699907587,5643
14703907578,5429
14707907583,4005
14711907587,4281
14715907599,3527
14719907582,3405
14723907563,3302
14727907565,3217
14731907571,3888
14735907592,3061
14739907568,2963
14743907562,3930
14747907588,4441
14751907589,3136
14755907570,4650
14759907561,5259
14763907576,4037
14767907545,15544
14771907595,3361
14775907569,3433
14779907592,3144
14783907593,3077
14787907566,3028
14791907570,3368
14795907556,3078
14799907577,3182
14803907585,3193
14807907594,5270
14811907573,4689
14815907595,3328
14819907576,7024
14823907572,4143
14827907581,3745
14831907563,11368
14835907587,4578
14839907565,3260
14843907564,3559
14847328644,18007
14847907590,4415
14851907581,3986
14855907578,3413
14859907592,3778
14863907578,3140
14867907582,3785
14871907564,3965
14875907592,14854
14879907604,6378
14883907591,5153
14887907582,4419
14891907611,4308
14895907579,4343
14899043350,3841
14899907589,3531
14900661294,2454
14903907567,3182
14907907581,4737
14911907585,7369
14915907587,5302
14919907568,4103
14923907597,4890
14927907578,4324
14931907581,4336
14935907598,4679
14939907575,6409
14943907754,4942
14947907600,4325
14951907590,3704
14955907589,4096
14959907577,3076
14963907580,4286
14967907569,4410
14971907585,3090
14975907566,3347
14979907570,3453
14983907576,4677
14987907573,3020
14991907583,4856
14995907584,3221
14999907584,4401
15003907584,3336
15007907585,3120
15011907576,3154
15015907562,5765
15019907567,3931
15023907583,5408
15027907566,3357
15031907590,3152
15035907566,3165
15039907580,3002
15043907564,3146
15047907579,3104
15051907573,3186
15055907591,4565
15059907579,7283
15063907587,3607
15067907581,3441
15071907600,3840
15075907584,5911
15079907589,5563
15083907599,4273
15087907594,4007
15091907568,4762
15095907592,5449
15099907599,4065
15103907588,6052
15107907586,4196
15111907588,5595
15115907602,4452
15119907601,17192
15123907582,4779
15127907598,5167
15131907580,4122
15135907595,4848
15139907596,4219
15143907590,3633
15147907578,3055
15151907586,5349
15155907575,4440
15159907571,4750
15163907563,4898
15167907581,3350
15171907579,3263
15175907577,3622
15179907571,6070
15183907586,3769
15187907577,3404
15191907581,3900
15195907556,2959
15199907568,3118
15203907595,3245
15207907589,3155
15211907567,4152
15215907582,3992
15219907572,5888
15222602603,5777
15223907578,8307
15227907616,6604
15231907577,5364
15235907575,5687
15239907597,10660
15243907581,4354
15247907592,4564
15251907596,4095
15255907590,4767
15259907594,3903
15263907592,5004
15267907591,5796
15271907587,3987
15275907556,6057
15279907603,26033
15283907591,4860
15287907590,6559
15291907582,4765
15295907582,5315
15298036637,4713
15299907603,6744
15303907597,5289
15307907592,4908
15311907600,5435
15315907590,4276
15319907601,4574
15323907578,5211
15327907587,11060
15331907598,5656
15335907596,15895
15339907574,4486
15343907596,5079
15347907601,4275
15351907590,4631
15355907594,4410
15359907595,6549
15363907571,8796
15367907569,3360
15371907568,4424
15375907582,3308
15379907582,3969
15383907593,4614
15387907580,3064
15391907563,3232
15395907578,4046
15399907571,3155
15403907573,3236
15407907581,3218
15411907580,3200
15415907564,3460
15419907574,4266
15423907560,3300
15427907593,4549
15431907584,7571
15435907574,3393
15439907580,15661
15440059186,3248
15443907574,3784
15447907570,3266
15451907595,3217
15455907576,3172
15459907566,3218
15463907571,3044
15467907580,3998
15471907590,3769
15475907594,9055
15479907575,7237
15483907584,4527
15487907584,5622
15491907609,6658
15495907570,5917
15499907598,5116
15503907599,6333
15507907567,5701
15511907601,5672
15515907589,5354
15519907590,7337
15523907604,4490
15527907605,5168
15531907598,3920
15535907576,4372
15539907592,6295
15543907598,4995
15547907597,3836
15551907573,4867
15555907594,4422
15559907591,15959
15563907584,5815
15567907566,26866
15571907588,4676
15575907587,5401
15579907606,5644
15583907580,4008
15587907574,4109
15591907592,4154
15595907596,3971
15599907592,5550
15603907578,11756
15607907576,5163
15611907598,4171
15615907586,7033
15619907597,3789
15623907585,3507
15627907566,3297
15631907593,3018
15635907595,4677
15639907566,3074
15643907570,3009
15647907589,2941
15651907575,3208
15655907570,3181
15659907581,4919
15663907590,3014
15667907563,3196
15671907581,3331
15675907573,5315
15679907572,4385
15683907589,5986
15687907580,4473
15691907572,5602
15695907576,5734
15699907570,5197
15703907574,5212
15707907600,3397
15711907583,5073
15715907587,4233
15719907576,6475
15723907587,4049
15727907595,4251
15731907606,4377
15735907599,4410
15739907583,4593
15743907604,5022
15747907585,5043
15751907588,4857
15755907607,3976
15759907602,4045
15763907602,3438
15767907577,3144
15771907566,3067
15775907575,3143
15779907566,4087
15783907578,3257
15787907593,4123
15791907577,3305
15795907564,4103
15799907573,3224
15803907578,3065
15807907571,3063
15811907585,3250
15815907567,3202
15819907573,3288
15823907587,3095
15827907580,3125
15831907589,3727
15835907576,3222
15839907578,5953
15843907591,4380
15847907577,3677
15851907592,3162
15855907589,3395
15859907563,3078
15863907565,3310
15867907570,3054
15871907565,3436
15875907591,5871
15879907593,12964
15883907580,5166
15887907605,4404
15891907607,5630
15895907591,4923
15899907608,5463
15903907589,4126
15907907571,3919
15911907586,6695
15915907577,3882
15919907598,4773
15923907565,4263
15927907589,4516
15931907578,4342
15935907590,3726
15939907591,5319
15943907577,5363
15947907564,3503
15951907571,3139
15955907566,3751
15959907578,4475
15963907572,3111
15967907582,3031
15971907576,3278
15975907573,3190
15979907579,4551
15983907569,3126
15987907584,3324
15991907585,4251
15995907583,5864
15999907589,3893
16003907600,4175
16007907599,5140
16011907606,3889
16015907615,4139
16017391333,4371
16019002102,2427
16019907577,6200
16023907577,5419
16027907586,3950
16031907571,3094
16035907582,3147
16039907572,3178
16043907577,4691
16047907596,2967
16051907574,3098
16055907578,3030
16059907589,3118
16063907573,3641
16067907592,3187
16071907568,3737
16075907588,5152
16079907589,5887
16083907596,4021
16087907590,4139
16091907575,4369
16095907599,4140
16099907596,5829
16103907581,3199
16107907564,3393
16111907572,5716
16115907604,4332
16119907589,5223
16123907601,4585
16127907593,4152
16131907577,7257
16135907568,7711
16139907609,6433
16143907574,14445
16147907590,4545
16151907596,4551
16155907587,3840
16159907579,4247
16163907583,3260
16167907563,3308
16171907576,2997
16175907570,3067
16179907568,3154
16183907591,3427
16187907576,4106
16191907587,3193
16195907562,3202
16199907580,4128
16203907568,3899
16207907585,2899
16211907573,3471
16215907578,4344
16219907590,3075
16223907563,3249
16227907577,3206
16231907566,3009
16235907584,3653
16239907584,3159
16243907587,3334
16247907567,5708
16251907572,3248
16255907596,3994
16259907565,4029
16263907581,3291
16267907590,3105
16271907585,3251
16275907588,5582
16279907590,4217
16283907581,3833
16287907599,4860
16291907599,3957
16295907572,5926
16299907577,5336
16303907574,5604
16307907585,7422
16311907575,6885
16315907570,4443
16319907596,5633
16323907589,5282
16327907600,4354
16331907578,4962
16335907589,4193
16339907595,3946
16343907581,3924
16347907593,4679
16351907605,4265
16355907572,4079
16359907589,3595
16363907562,3068
16367907582,3046
16371907587,3250
16375907578,3208
16379907582,4170
16383907578,3193
16387907582,4498
16391907578,4325
16395907581,4562
16399907589,14394
16403907572,3688
16407907570,3860
16411907575,4325
16415907591,3456
16419907574,3272
16423907559,3218
16427907597,3328
16431907591,3245
16435907566,3526
16439907574,4420
16443907588,3119
16447907572,3731
16451907567,5112
16455907581,3996
16459907573,3189
16463907568,5564
16467907561,3262
16471907593,3260
16475907582,5681
16479907571,4436
16483907590,3962
16487907600,4042
16491907582,4439
16495907566,5987
16499907598,6817
16503907592,3677
16507907574,3205
16511907559,5624
16515907598,6517
16519907590,8666
16523907592,5308
16527907583,4282
16531907598,4171
16535907568,6984
16539907566,6064
16543907577,4514
16547907574,4266
16551907567,3480
16555907577,3025
16559907568,35917
16563907589,4641
16567907584,3052
16571907575,3409
16575907566,3336
16579907574,3317
16583907579,3264
16587907563,3245
16591907578,12778
16595907566,3285
16599907581,3157
16603907568,4522
16607907582,4601
16611907568,3105
16615907571,3086
16619907584,6741
16623907575,3553
16627907572,3154
16631907569,3537
16635907579,3482
16639907588,3657
16643907590,3323
16647907588,3550
16651907586,3192
16655907583,5734
16659907561,5323
16663907581,3883
16667907577,3996
16671907591,3713
16675907573,5507
16679907584,6260
16683907592,4226
16687907580,4175
16691907600,4352
16695907589,5123
16699907603,4125
16703907587,4193
16707907594,3226
16711907565,5166
16715907587,4099
16719907595,15111
16723907594,5962
16727907591,4603
16731907572,5128
16735907601,4443
16739907577,5934
16743907603,4900
16747907595,4069
16751907585,4565
16755907580,4588
16759907576,3737
16763907575,4358
16767907580,3395
16771907590,3321
16775813615,9759
16775907622,3122
16779907561,3354
16783907567,19764
16787907576,3072
16791907577,3276
16795907571,3298
16799907589,7134
16803907579,4821
16807907560,3658
16811907571,4203
16815907598,4078
16819907564,4456
16823907586,3047
16827907574,5379
16831907586,3600
16835907577,3819
16839907596,3621
16843907591,3535
16847907553,12167
16851907590,3189
16855907586,4357
16859907586,6502
16863907577,5605
16867907562,3889
16871907570,4718
16875907581,6482
16879907599,16214
16883907573,4182
16887907565,4357
16891907588,4308
16895907590,4413
16899907608,4448
16903907590,4377
16907907574,4118
16911907589,5434
16915907596,4442
16919907601,6030
16923907601,4143
16927907583,4376
16931907577,5754
16935907592,4239
16939907588,4588
16943907588,3358
16947907565,2963
16951907596,3348
16955907585,3181
16959907567,3269
16963907558,3147
16967907571,3005
16971907571,3178
16975907588,4727
16979907588,4183
16983907570,3113
16987907583,3245
16991907582,4268
16995907586,3956
16999907591,3873
17003907581,6550
17007907559,5543
17011907598,4242
17015907588,4385
17019907572,4246
17023907591,5349
17027907592,5821
17031907602,4428
17035907577,4604
17039907593,4259
17043907588,3200
17047907570,3033
17051907585,3122
17055907594,4640
17059907589,3258
17063907565,4911
17067907576,3451
17071907591,3997
17075907582,3208
17079907574,5338
17083907607,4157
17087907576,4120
17091907605,4724
17095907589,4491
17099907575,5966
17103907582,3367
17107907560,2985
17111907570,4804
17115907588,4172
17119907596,4379
17123907601,3961
17127907575,5253
17131907595,4980
17135907577,4761
17139907595,5641
17143907583,4926
17147907576,4000
17151383217,4608
17151907596,7379
17154641556,3117
17155907582,5080
17159907595,6245
17163907579,4291
17167907596,13113
17171907598,4172
17175907578,3444
17179907587,3340
17183907592,2984
17187907589,2988
17191907581,4121
17195907587,3331
17197052121,3684
17199907576,3830
17203907564,3544
17207907582,3364
17211907583,3278
17215907588,3135
17219907582,4246
17223907575,3353
17227907587,3187
17231907596,22656
17235907574,3237
17239907583,3249
17243907586,5078
17247907580,3171
17251907571,3734
17255907582,3272
17259907570,4155
17263907568,11031
17267907575,4865
17271907586,3951
17275907581,3743
17279907580,7055
17283907597,4880
17287907594,7026
17291907588,5141
17295908034,14318
17299907582,4459
17303907566,5315
17307907590,3458
17311907566,3323
17315907591,5617
17319907591,4181
17323907585,4256
17327907581,5142
17331907599,4945
17335907593,6525
17339907593,16375
17343907865,4699
17347907586,8232
17351907579,6743
17355907587,9103
17359907586,5864
17363907584,5644
17364471268,52562
17367907585,4394
17371907593,3198
17375907578,3647
17379907581,3342
17383907567,3278
17387907554,3101
17391907583,3175
17395907577,3448
17399907582,5128
17403907582,3530
17407907578,4351
17411907564,4173
17415907579,5262
17419907579,3840
17423907559,4950
17427907577,5352
17431907586,3973
17435907565,3929
17439907577,3593
17443907587,3877
17447907562,3892
17451907575,4970
17455907579,18385
17456059901,3394
17459907559,8441
17463907573,3428
17467907577,3063
17471907570,4823
17475907589,5476
17479907590,5464
17483907589,4441
17487907578,13839
17491907567,5257
17495907599,6011
17499907604,4613
17503907585,6844
17507907576,4703
17511907583,3814
17515907600,7541
17516322895,5227
17519907603,10383
17523907593,5562
17527907602,4121
17531907602,4811
17535907608,4135
17539907592,4198
17543907596,5051
17547907597,3887
17551907572,29175
17555907578,5019
17559907588,14859
17563907571,3282
17567907569,3906
17571907604,3557
17575907562,3309
17579907571,4604
17583907580,3219
17587907564,3017
17591907570,3006
17595907575,3358
17599907579,3165
17603907591,3061
17607907568,8441
17611907569,3601
17615907571,4011
17619907585,3166
17623907566,3558
17627907580,3502
17631907578,3351
17635907581,3893
17639907569,4553
17643907583,5843
17647907582,3903
17651907582,3603
17655907590,3278
17659907577,4706
17663907580,3097
17667907570,3171
17671907583,3687
17675907591,6819
17679907580,6329
17683907587,4378
17687907585,4514
17691907589,4170
17695907570,4156
17699907598,5494
17703907579,3485
17707907563,3356
17711907562,3686
17715907568,6024
17719907609,3742
17723907592,4621
17727907594,4124
17731907591,4043
17735907582,4110
17739907587,4271
17743907587,6996
17747907600,3601
17751907560,3152
17755907592,3008
17759907572,4785
17763907591,4015
17767907575,4489
17771907569,3326
17775907574,3428
17779907585,3969
17783907574,3145
17787907590,3231
17791907571,3322
17795907590,5603
17799907575,4222
17803907572,3500
17807907584,3554
17811907566,3377
17815907595,3198
17819907587,5238
17823907580,3559
17827907576,3428
17831907571,3187
17835907575,5000
17839907585,3495
17843907571,3229
17847907578,4572
17851907584,3791
17855907590,3664
17859907580,3254
17863907586,3113
17867907577,4353
17871907571,3474
17875907577,7709
17879907574,20864
17883907598,5560
17887907571,4197
17891907573,3941
17895907593,4407
17899907588,4111
17903907588,6516
17907907576,4714
17911907587,5096
17915907877,6032
17919907590,4829
17923907597,4522
17927907583,4245
17931907589,4911
17935907857,4215
17939907587,6853
17943907597,5053
17947907578,3774
17951907595,4372
17955907584,3759
17959907596,3456
17963907580,3353
17967907586,3768
17971907588,4227
17975907562,3032
17979907588,3261
17983907569,3297
17987907587,3278
17991907590,3394
17995907592,4026
17999907602,4273
18003907597,3137
18007907578,3203
18011907584,3848
18015907581,5760
18019907582,3153
18023907567,3096
18027907567,3381
18031907585,3229
18035907573,3145
18039907564,3575
18043907570,4155
18047907571,3663
18051907583,3346
18055907590,3496
18059907581,4557
18063907585,4819
18067907576,3235
18071907592,3256
18075907578,4702
18079907580,7372
18083907877,5934
18087907580,4577
18091907587,4103
18095907605,4155
18099907589,4372
18103907586,3844
18107907568,4015
18111907582,3468
18115907565,4996
18119907598,6098
18123907579,4082
18127907603,4373
18131907582,4981
18135907597,4704
18139907603,7388
18143907597,6903
18147907583,5248
18151907578,5250
18155907579,4824
18159907594,15646
18163907591,3453
18167907586,3729
18171907589,3504
18175907571,3720
18179907566,5889
18183907584,3164
18187907581,3022
18191907569,13584
18195907567,4148
18199907571,4349
18203907573,3162
18207907570,3292
18211907577,3329
18215907577,3745
18219907587,5725
18223907585,4019
18227907565,3690
18231907584,3630
18235907583,3589
18239907566,5036
18243907578,3636
18247907577,3327
18250301514,45634
18251907576,4802
18255907598,13041
18259907589,3328
18263907585,3158
18267907587,2927
18271907562,3139
18275156360,3102
18275907563,3525
18277365150,2849
18279907585,6726
18283907579,5619
18287907576,6963
18291907601,4499
18295907593,4492
18299907593,5959
18303907599,3876
18307907589,3990
18311907585,3270
18315907575,5685
18319907590,3970
18323907573,4029
18327907587,4473
18331907573,4481
18335907588,5352
18339907575,4311
18343907590,13156
18347907599,3972
18351907605,5626
18355907581,4247
18359907572,4615
18363907597,3123
18367907593,3017
18371907562,3284
18375907577,3204
18379907587,4203
18383907598,3847
18387907586,4315
18391907564,3565
18395907580,3324
18399907569,2894
18403907563,3205
18407907576,3321
18411907576,3752
18415907572,3041
18419907563,4214
18423907580,3252
18427907592,3317
18431907569,3139
18435907586,3122
18439907582,3342
18443907590,3048
18447907575,13415
18451907572,4977
18455907563,3219
18459907574,3761
18463907573,4061
18467907586,3963
18471907582,3233
18475907580,3466
18479907563,25685
18483907587,6194
18487907759,4924
18491907576,7568
18495907598,4112
18499907569,4161
18503907590,3422
18507907566,2974
18511907576,3334
18515907597,5851
18519907580,7838
18523907600,5428
18527907575,4521
18531907599,4158
18535907607,4568
18539907575,5891
18543907601,19351
18547907583,4208
18551907575,3543
18555907593,3004
18559907590,13946
18563907584,3488
18567907593,5475
18571907594,4312
18575907575,14606
18579907580,4275
18583907587,4039
18587907572,3863
18591907585,4283
18595907586,4420
18599907572,5066
18603907586,3215
18607907585,10992
18611907576,3474
18615907583,3479
18619907588,3058
18623907578,3323
18627907592,3582
18631907564,3009
18635907580,3112
18639907591,3161
18643907588,3882
18647907582,3367
18651907577,5124
18655907592,4257
18659907593,5432
18663907576,3404
18667907571,3326
18671907579,4238
18675907584,4337
18679907565,5617
18683907584,4500
18687907574,4165
18691907602,4075
18695907597,6635
18699907592,5681
18703907590,4051
18707907593,3390
18711907593,3080
18715907573,5622
18719907587,7306
18723907590,4312
18727907586,4977
18731907607,3923
18735907581,5523
18739907579,5305
18743907603,3940
18747907578,4392
18751907580,4763
18755907593,3292
18759907578,3657
18763907583,5819
18767907581,15464
18771907566,4383
18775907585,3484
18779907562,4809
18783907578,3426
18787907576,3429
18791907565,3137
18795907577,4162
18799907558,11820
18803907585,4806
18807907581,3431
18811907598,4912
18815907601,3169
18819907586,3264
18823907594,3543
18827907572,4046
18831907589,3398
18835907567,3046
18839907565,4572
18843907584,3130
18847907581,2912
18851907563,3234
18855907579,3431
18859907591,3149
18863907576,11449
18867907586,3877
18871907580,3150
18875907582,3178
18879907567,15162
18883907611,4338
18887907592,4651
18891907591,5000
18895907601,4332
18899907587,8106
18903907601,3789
18907907593,4463
18911907587,3337
18915907568,6971
18919907585,4966
18923907587,4873
18927907584,4840
18931907595,5741
18935907570,6236
18939907568,6473
18943907577,5046
18947907584,4159
18951907578,5348
18955907593,4222
18959907594,5000
18963907587,3963
18967907589,3699
18971907578,4748
18975907595,5512
18979907572,5782
18983907583,4749
18987907585,4455
18991907587,3928
18995907578,3623
18999907572,3333
19003907576,3434
19007907574,3445
19011907583,3974
19015907580,3407
19019907578,4092
19023907559,4132
19027907566,4632
19031907575,4189
19035907573,5019
19039907578,4272
19043907592,5429
19047907568,4133
19051907578,3511
19055907589,3959
19059907569,3687
19063907587,3478
19067907597,3336
19071907564,3536
19075907572,3224
19079907574,8029
19083907606,4628
19087907589,4487
19091907566,3996
19095907580,5601
19099907590,4163
19103907575,6539
19107907587,4334
19111907567,3763
19115907582,7250
19119907597,4169
19123907582,4477
19127907602,4325
19131907576,4043
19135907572,5302
19139907592,6058
19143907587,4364
19147907575,3271
19151907581,3051
19155907572,4041
19159907576,3988
19163907595,3937
19167907571,3268
19171907588,2983
19175907589,3209
19179907587,3850
19183907562,3186
19187907593,3334
19191907568,3221
19195907576,3504
19199907593,5025
19203907586,3339
19207907579,4026
19211907591,3073
19215907591,12224
19219907579,5606
19223907583,5618
19227907569,3941
19231907566,3120
19235907568,3690
19239907588,4163
19243907567,3090
19247907572,3012
19251907558,3140
19255907576,3334
19259907582,4497
19263907587,3197
19267907566,3152
19271907585,3313
19275907582,4898
19279907572,8848
19283907589,5312
19287907603,4518
19291907578,3705
19295907588,4232
19299907583,5279
19303907581,5865
19307907585,6802
19311907578,14976
19315907571,5516
19319907603,6594
19323907592,5618
19327907581,4139
19331907589,4286
19335907570,4384
19339907590,13660
19343907590,6747
19347907588,3939
19351907585,3056
19355907585,3362
19359907594,3181
19363907579,3210
19367907579,3422
19371907576,3644
19375907563,5133
19379907591,4886
19383907567,2979
19387907589,3127
19391907567,3322
19395907559,3791
19399907566,2921
19403907584,3014
19407907582,3235
19411907570,3122
19415907591,3718
19419907572,3098
19423907580,3198
19427907568,4074
19431907566,3429
19435907588,2896
19439907583,4298
19443426141,5031
19443907576,3892
19445040858,2411
19447907576,3025
19451907586,2929
19455907561,3122
19459907587,3142
19463907594,3083
19467907586,3114
19471907596,13370
19472056256,2194
19475907575,3574
19479907556,5750
19483907594,3892
19487907577,4190
19491907575,4987
19495907590,4361
19499907600,5863
19503907593,4274
19507907573,3321
19511907591,4659
19515907585,5670
19519907584,5750
19523907579,6548
19527907583,4315
19531907588,6167
19535907579,4995
19539907584,4767
19543907600,4290
19547907605,3750
19551907599,4007
19555907584,4124
19559907582,4778
19563907586,14172
19567907588,20740
19571907592,4584
19575907600,4823
19579907602,4444
19583907592,4150
19587907588,4388
19591907588,4219
19595907592,4438
19599907590,6875
19603907565,4825
19607907583,4594
19611907598,4486
19615907564,3771
19619907583,4476
19623907587,3211
19627907569,3406
19631907564,3908
19635907579,4550
19639907583,2951
19643907599,3408
19647907595,3145
19651907574,3208
19655907573,3940
19659907581,3212
19663907575,3198
19667907560,3169
19671907566,3344
19675907582,3090
19679907530,8026
19683907589,4321
19687907602,4323
19691907590,4060
19695907599,5371
19699907594,3968
19703907595,3622
19707907578,3836
19711907570,4684
19715907566,8638
19719907589,4188
19723907587,4241
19727907598,4864
19731907859,4693
19735907877,4763
19739907591,7434
19743907598,4226
19747907590,5025
19751907591,3887
19755907599,4794
19759907578,4135
19763907562,3671
19767907570,3571
19771907588,3484
19775907581,3113
19779907590,3450
19783907567,4003
19787907582,3375
19791907567,3570
19795907584,3638
19799907587,3966
19803907568,3167
19807907565,3762
19811907575,4012
19815907583,3123
19819907581,3078
19823907562,3108
19827907597,3222
19831907583,3803
19835907590,4377
19839907587,3834
19843907571,5136
19847907574,3469
19851907585,4167
19855907571,3692
19859907592,4097
19863907595,3210
19867907559,5006
19871907569,3282
19875907574,3287
19879907589,4382
19883907584,5754
19887907611,5870
19891907565,6143
19895907578,5085
19899907581,5580
19903907579,5468
19907907577,4427
19911907599,4305
19915907602,5772
19919907580,8022
19923907601,4389
19927907577,3917
19931907587,4499
19935907605,4293
19939907582,4019
19943907594,3989
19947907576,4121
19951907576,4002
19955907574,3219
19959907585,4675
19963907593,3196
19967907587,2904
19971907572,3191
19975907560,3821
19979907581,5329
19983907582,3139
19987907564,4727
19991907595,5001
19995907612,5477
19999907568,3547
20003907592,3347
20007907568,4559
20011907568,5392
20015907568,5716
20019907577,3905
20023907576,4112
20027907579,4178
20031907580,4830
20035907568,4796
20039907573,5825
20043907571,5601
20047907569,4833
20051907586,4804
20055907564,3703
20059907586,4270
20063907577,3261
20067907580,3281
20071907578,3162
20075907566,4674
20079907570,4136
20083907588,6652
20087907607,3807
20091907594,4472
20095907582,4437
20099907597,5949
20103907598,4130
20107907595,4359
20111907591,5434
20115907577,5211
20119907588,4084
20123907607,7011
20127907575,4826
20131907609,4261
20135907596,3697
20139907573,3148
20143907564,2911
20147907578,3689
20151907575,3241
20155907576,4431
20159907555,4518
20163907569,3208
20167907590,3227
20171907568,3341
20175907580,3084
20179907587,4006
20183907584,5830
20187907580,3533
20191907596,3142
20195907578,3726
20199907576,3590
20203907578,3745
20207907576,3546
20211907578,3172
20215907561,3200
20219907572,4102
20223907579,3404
20227907574,3448
20231907585,3205
20235907571,3566
20239907581,14221
20243907571,4117
20247907586,3025
20251907568,4847
20255907605,3631
20259907581,4067
20263907584,3395
20267907567,3113
20271907583,3158
20275907572,3110
20279907571,6200
20283907610,6467
20287907605,4359
20291907605,4581
20295907597,4583
20297914513,4362
20299907601,4456
20303907594,19221
20307907603,4481
20311907594,4133
20315907577,5212
20319907600,5577
20323907572,4266
20327907589,7308
20331907589,4733
20335907595,14252
20339907593,5877
20343907583,3545
20347907569,2976
20351907584,3272
20355907588,3281
20359907563,4119
20363907581,4092
20367907596,3218
20371907569,3032
20375907591,3004
20379907572,3434
20383907564,3047
20387907571,3061
20391907566,3031
20395907584,3321
20399907580,4708
20403907578,3003
20407907574,2977
20411907595,3164
20415907583,3037
20419907574,2945
20423907585,3147
20427907566,4284
20431907573,3602
20435907588,3111
20439907569,3165
20443907582,3345
20447907562,3222
20451907592,4277
20455907587,4434
20459907575,4979
20463907584,3936
20467907590,4556
20471907578,4097
20475907580,4704
20479907579,6814
20483907598,5050
20487907614,4345
20491907590,4296
20495907589,4050
20499907574,4224
20503907590,4219
20507907598,4531
20511907587,3987
20515907588,5635
20519907586,7864
20523907580,6666
20527907591,4207
20531907609,7178
20535907568,4107
20539907595,5067
20543907594,4413
20547907608,3880
20551907605,4223
20555907569,3565
20559907585,17312
20563907559,14654
20567907576,3495
20571907574,5604
20575907577,8121
20579907566,5482
20583907578,3574
20587907571,3402
20591907568,14528
20595907582,3647
20599907570,3078
20603907583,3013
20607907592,7840
20611907573,10851
20615907594,3300
20619907574,3062
20623907569,3361
20627907565,3424
20631907591,3328
20635907570,3018
20639907578,4326
20643123601,4868
20643907579,3684
20644733321,2448
20647907579,3279
20651907593,3133
20655907583,3118
20659907577,3156
20663907555,3710
20667907585,2969
20671907580,4478
20675907571,4195
20679907572,4050
20683907583,5252
20687907611,5130
20691907596,5372
20695907601,4367
